도로명주소,지번주소,위도,경도,상태
충청남도 보령시 오천면 소성안길 50,충청남도 보령시 오천면 소성리 657-8,36.4386099084,126.5223886218,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 당진시 당진중앙2로 157,충청남도 당진시 읍내동 230-1,36.8955774780,126.6327671389,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 당진시 신평면 신평로 840,충청남도 당진시 신평면 금천리 404,36.8855673012,126.7728484908,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 당진시 면천면 면천서문1길 82,충청남도 당진시 면천면 성상리 903-2,36.8160451395,126.6673766432,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 당진시 합덕읍 합우로 168,충청남도 당진시 합덕읍 운산리 262-5,36.8079411202,126.7749483422,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 당진시 석문면 통정3길 13,충청남도 당진시 석문면 통정리 382-3,36.9812721114,126.5923826918,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 당진시 송악로 660,,,,변환실패(주소미존재)
충청남도 당진시 송산면 상거중앙길 59,충청남도 당진시 송산면 상거리 326-5,36.9328354030,126.6795204897,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 당진시 순성면 순성로 507-3,충청남도 당진시 순성면 봉소리 103,36.8434162629,126.7144057991,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 홍성군 홍성읍 내포로 14,충청남도 홍성군 홍성읍 오관리 308-10,36.6004255088,126.6658713545,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 홍성군 홍북읍 홍학로 56,충청남도 홍성군 홍북읍 신경리 1366,36.6486618226,126.6725566329,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 홍성군 광천읍 광천로 341-2,충청남도 홍성군 광천읍 신진리 456-15,36.5039868669,126.6243422155,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 홍성군 서부면 서부로 514,충청남도 홍성군 서부면 이호리 250-2,36.5790711716,126.5135191664,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 홍성군 홍동면 홍장남로 711,충청남도 홍성군 홍동면 운월리 355,36.5593414456,126.6874977776,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 홍성군 갈산면 갈산로 95,충청남도 홍성군 갈산면 상촌리 235-3,36.6049847936,126.5501889172,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 홍성군 금마면 금북로 32,충청남도 홍성군 금마면 화양리 399-2,36.6211731771,126.7128374055,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 예산군 예산읍 아리랑로 22,충청남도 예산군 예산읍 주교리 215-5,36.6860801324,126.8318909937,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 예산군 삽교읍 삽교로1길 28,충청남도 예산군 삽교읍 두리 575-21,36.6887002435,126.7380279568,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 예산군 덕산면 덕산온천로 427,충청남도 예산군 덕산면 읍내리 224-4,36.7042942456,126.6677028340,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 예산군 대술면 대술로 145-1,충청남도 예산군 대술면 화천리 873-4,36.6573155825,126.8923940391,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 예산군 광시면 예당로 157,충청남도 예산군 광시면 광시리 85-4,36.5485862101,126.7750461457,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 예산군 예산읍 신례원로 181번길,,,,변환실패(주소미존재)
충청남도 부여군 부여읍 사비로 93,충청남도 부여군 부여읍 구아리 328-2,36.2809441678,126.9101879194,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 부여군 외산면 외산로 69,충청남도 부여군 외산면 만수리 39-3,36.3005723904,126.7032714955,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 부여군 임천면 성흥로 117,충청남도 부여군 임천면 군사리 66-3,36.1883546326,126.8934889751,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 부여군 세도면 세도중앙로 30,충청남도 부여군 세도면 청송리 426-4,36.1705325807,126.9461385516,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 부여군 홍산면 홍산로 70,충청남도 부여군 홍산면 북촌리 179-1,36.2155963950,126.7603459978,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 부여군 구룡면 흥수로 158,충청남도 부여군 구룡면 태양리 464-19,36.2493970842,126.8095020929,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 부여군 부여읍 왕릉로 695,,,,변환실패(주소미존재)
충청남도 부여군 규암면 수북로 73,충청남도 부여군 규암면 규암리 157-1,36.2752882386,126.8895663078,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 부여군 은산면 충절로 2792,충청남도 부여군 은산면 신대리 390-4,36.3086367993,126.8540626686,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서천군 장항읍 장항로 134,충청남도 서천군 장항읍 신창리 186-6,36.0111623047,126.6923148426,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서천군 서천읍 서천로 69,충청남도 서천군 서천읍 군사리 633,36.0767262048,126.6920720739,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서천군 판교면 대백제로 1908,충청남도 서천군 판교면 현암리 109-5,36.1536749086,126.6920149865,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서천군 한산면 한마로61번길 3-4,충청남도 서천군 한산면 지현리 255-1,36.0856825786,126.8025548099,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서천군 비인면 비인로 193,충청남도 서천군 비인면 성내리 312,36.1416960042,126.6010580466,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서천군 서면 서인로 541,충청남도 서천군 서면 도둔리 83-1,36.1520043391,126.5260790265,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 서천군 마서면 장서로 691,충청남도 서천군 마서면 계동리 19-5,36.0625443182,126.7067232899,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 금산군 제원면 금강로 113,충청남도 금산군 제원면 제원리 152-26,36.1114727640,127.5467422703,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 금산군 금산읍 금산로 1446,충청남도 금산군 금산읍 상리 137-3,36.1027401061,127.4887806840,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 금산군 진산면 대둔산로 405,충청남도 금산군 진산면 읍내리 600-13,36.1445756508,127.3709811417,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 금산군 복수면 복수로 114,충청남도 금산군 복수면 곡남리 461-5,36.1633042739,127.3988040207,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 금산군 추부면 마전로 56-1,충청남도 금산군 추부면 마전리 571-2,36.1912475826,127.4669230170,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 청양군 정산면 칠갑산로 1948,충청남도 청양군 정산면 서정리 11-8,36.4094805617,126.9525000607,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 청양군 청양읍 칠갑산로 213,충청남도 청양군 청양읍 읍내리 189-4,36.4515611240,126.8002579572,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 청양군 장평면 닭우리고개길 39,충청남도 청양군 장평면 중추리 523-21,36.3423951397,126.8933743975,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 청양군 화성면 무한로 130,충청남도 청양군 화성면 산정리 590,36.4285343579,126.7166855479,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 청양군 청양읍 충절로 1988,,,,변환실패(주소미존재)
충청남도 청양군 운곡면 청신로 878,충청남도 청양군 운곡면 신대리 607-1,36.5238540986,126.8454368383,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 태안군 태안읍 중앙로 177,충청남도 태안군 태안읍 동문리 85-1,36.7494704016,126.3073655961,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 태안군 안면읍 장터로 145,충청남도 태안군 안면읍 승언리 1065-3,36.5199685784,126.3448740169,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 태안군 원북면 상리길 31-4,충청남도 태안군 원북면 반계리 221-2,36.8249603218,126.2581129117,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 태안군 근흥면 근흥로 730,충청남도 태안군 근흥면 용신리 519-1,36.7130887300,126.2278479788,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 태안군 남면 남면로 101,충청남도 태안군 남면 달산리 1183-1,36.6743201247,126.2969537972,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
전라북도 전주시 완산구 새터로 46,전라북도 전주시 완산구 서신동 940-1,35.8354143355,127.1114011521,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
충청남도 태안군 소원면 신덕길 17-1,충청남도 태안군 소원면 신덕리 159,36.7592690134,126.1955000526,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
전라북도 전주시 완산구 대동로 95,전라북도 전주시 완산구 서노송동 635-1,35.8235778730,127.1460372892,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
전라북도 전주시 완산구 성지산로 24,전라북도 전주시 완산구 삼천동1가 177-5,35.7998389511,127.1211969091,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
전라북도 전주시 완산구 서원로 295,전라북도 전주시 완산구 중화산동2가 106-5,35.8120142869,127.1267866099,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
전라북도 전주시 완산구 용머리로 125,전라북도 전주시 완산구 효자동1가 639-1,35.8062831117,127.1239842995,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
전라북도 전주시 완산구 마전들로 1,전라북도 전주시 완산구 효자동3가 1656-10,35.8212696999,127.0961673820,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
전라북도 전주시 완산구 평화로 159,전라북도 전주시 완산구 평화동2가 860-5,35.7910036297,127.1356734774,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
